id,destination_id,node_name,node_type,ref_id,lng,lat,floor_no
,14,OSMintersection1109,intersection,,116.399383,40.011695,
,14,OSMintersection1110,intersection,,116.380473,40.011693,
,14,OSMintersection1111,intersection,,116.393085,40.011692,
,14,OSMintersection1112,intersection,,116.390160,40.011682,
,14,OSMintersection1113,intersection,,116.397010,40.011673,
,14,OSMintersection1114,intersection,,116.392010,40.011667,
,14,OSMintersection1115,intersection,,116.400931,40.011659,
,14,OSMintersection1116,intersection,,116.402000,40.011606,
,14,OSMintersection1117,intersection,,116.392617,40.011595,
,14,OSMintersection1118,intersection,,116.401667,40.011593,
,14,OSMintersection1119,intersection,,116.381342,40.011575,
,14,OSMintersection1120,intersection,,116.397486,40.011571,
,14,OSMturn1121,turn,,116.381381,40.011567,
,14,OSMturn1122,turn,,116.388600,40.011545,
,14,OSMintersection1123,intersection,,116.380908,40.011502,
,14,OSMintersection1124,intersection,,116.380808,40.011451,
,14,OSMturn1125,turn,,116.381426,40.011433,
,14,OSMintersection1126,intersection,,116.394577,40.011433,
,14,OSMintersection1127,intersection,,116.380876,40.011430,
,14,OSMintersection1128,intersection,,116.400289,40.011413,
,14,OSMintersection1129,intersection,,116.399864,40.011411,
,14,OSMintersection1130,intersection,,116.397038,40.011404,
,14,OSMturn1131,turn,,116.379314,40.011370,
,14,OSMintersection1132,intersection,,116.388151,40.011347,
,14,OSMturn1133,turn,,116.400830,40.011339,
,14,OSMturn1134,turn,,116.381422,40.011337,
,14,OSMturn1135,turn,,116.392783,40.011336,
,14,OSMturn1136,turn,,116.393132,40.011336,
,14,OSMturn1137,turn,,116.392318,40.011324,
,14,OSMturn1138,turn,,116.392041,40.011309,
,14,OSMintersection1139,intersection,,116.380961,40.011302,
,14,OSMintersection1140,intersection,,116.390576,40.011274,
,14,OSMturn1141,turn,,116.389362,40.011272,
,14,OSMturn1142,turn,,116.381936,40.011260,
,14,OSMintersection1143,intersection,,116.399083,40.011256,
,14,OSMturn1144,turn,,116.395179,40.011236,
,14,OSMintersection1145,intersection,,116.388212,40.011214,
,14,OSMintersection1146,intersection,,116.393692,40.011201,
,14,OSMintersection1147,intersection,,116.400272,40.011194,
,14,OSMturn1148,turn,,116.388211,40.011172,
,14,OSMintersection1149,intersection,,116.382136,40.011170,
,14,OSMturn1150,turn,,116.380837,40.011166,
,14,OSMintersection1151,intersection,,116.380111,40.011145,
,14,OSMturn1152,turn,,116.381528,40.011145,
,14,OSMintersection1153,intersection,,116.391446,40.011136,
,14,OSMintersection1154,intersection,,116.401391,40.011135,
,14,OSMintersection1155,intersection,,116.381293,40.011125,
,14,OSMturn1156,turn,,116.381108,40.011124,
,14,OSMturn1157,turn,,116.380627,40.011119,
,14,OSMintersection1158,intersection,,116.380592,40.011110,
,14,OSMintersection1159,intersection,,116.398952,40.011095,
,14,OSMintersection1160,intersection,,116.377503,40.011088,
,14,OSMintersection1161,intersection,,116.377589,40.011087,
,14,OSMturn1162,turn,,116.378218,40.011076,
,14,OSMintersection1163,intersection,,116.396511,40.011067,
,14,OSMturn1164,turn,,116.377687,40.011064,
,14,OSMintersection1165,intersection,,116.384241,40.011059,
,14,OSMturn1166,turn,,116.380813,40.011047,
,14,OSMintersection1167,intersection,,116.381095,40.011042,
,14,OSMturn1168,turn,,116.394684,40.011014,
,14,OSMintersection1169,intersection,,116.380843,40.011011,
,14,OSMintersection1170,intersection,,116.381651,40.010991,
,14,OSMintersection1171,intersection,,116.381016,40.010985,
,14,OSMturn1172,turn,,116.381556,40.010985,
,14,OSMintersection1173,intersection,,116.378299,40.010979,
,14,OSMturn1174,turn,,116.380941,40.010977,
,14,OSMintersection1175,intersection,,116.377769,40.010975,
,14,OSMintersection1176,intersection,,116.380105,40.010972,
,14,OSMturn1177,turn,,116.380620,40.010944,
,14,OSMturn1178,turn,,116.395752,40.010934,
,14,OSMintersection1179,intersection,,116.377642,40.010901,
,14,OSMturn1180,turn,,116.379857,40.010900,
,14,OSMturn1181,turn,,116.377216,40.010894,
,14,OSMturn1182,turn,,116.379905,40.010889,
,14,OSMintersection1183,intersection,,116.380659,40.010889,
,14,OSMintersection1184,intersection,,116.377950,40.010887,
,14,OSMintersection1185,intersection,,116.380131,40.010878,
,14,OSMturn1186,turn,,116.378343,40.010877,
,14,OSMintersection1187,intersection,,116.380672,40.010871,
,14,OSMintersection1188,intersection,,116.381251,40.010864,
,14,OSMintersection1189,intersection,,116.398670,40.010862,
,14,OSMturn1190,turn,,116.398142,40.010825,
,14,OSMturn1191,turn,,116.387160,40.010816,
,14,OSMintersection1192,intersection,,116.377764,40.010786,
,14,OSMintersection1193,intersection,,116.377630,40.010783,
,14,OSMintersection1194,intersection,,116.388192,40.010764,
,14,OSMintersection1195,intersection,,116.380945,40.010762,
,14,OSMintersection1196,intersection,,116.385707,40.010760,
,14,OSMintersection1197,intersection,,116.384248,40.010757,
,14,OSMintersection1198,intersection,,116.384404,40.010756,
,14,OSMintersection1199,intersection,,116.384653,40.010755,
,14,OSMintersection1200,intersection,,116.385167,40.010753,
,14,OSMintersection1201,intersection,,116.377936,40.010747,
,14,OSMturn1202,turn,,116.395210,40.010747,
,14,OSMintersection1203,intersection,,116.377679,40.010729,
,14,OSMturn1204,turn,,116.388193,40.010714,
,14,OSMintersection1205,intersection,,116.383643,40.010711,
,14,OSMintersection1206,intersection,,116.377731,40.010709,
,14,OSMturn1207,turn,,116.399031,40.010704,
,14,OSMintersection1208,intersection,,116.377817,40.010702,
,14,OSMturn1209,turn,,116.390338,40.010702,
,14,OSMintersection1210,intersection,,116.382769,40.010701,
,14,OSMintersection1211,intersection,,116.382941,40.010700,
,14,OSMintersection1212,intersection,,116.395219,40.010690,
,14,OSMturn1213,turn,,116.378298,40.010688,
,14,OSMintersection1214,intersection,,116.396645,40.010653,
,14,OSMintersection1215,intersection,,116.402236,40.010634,
,14,OSMturn1216,turn,,116.398837,40.010632,
,14,OSMturn1217,turn,,116.389262,40.010615,
,14,OSMturn1218,turn,,116.377502,40.010582,
,14,OSMintersection1219,intersection,,116.383640,40.010581,
,14,OSMturn1220,turn,,116.389895,40.010526,
,14,OSMintersection1221,intersection,,116.407615,40.010516,
,14,OSMintersection1222,intersection,,116.380964,40.010500,
,14,OSMintersection1223,intersection,,116.377529,40.010497,
,14,OSMintersection1224,intersection,,116.376427,40.010494,
,14,OSMturn1225,turn,,116.397248,40.010491,
,14,OSMturn1226,turn,,116.380390,40.010455,
,14,OSMintersection1227,intersection,,116.397138,40.010454,
,14,OSMturn1228,turn,,116.385633,40.010411,
,14,OSMintersection1229,intersection,,116.382939,40.010401,
,14,OSMintersection1230,intersection,,116.396570,40.010401,
,14,OSMintersection1231,intersection,,116.382171,40.010394,
,14,OSMintersection1232,intersection,,116.382210,40.010394,
,14,OSMturn1233,turn,,116.395196,40.010393,
,14,OSMintersection1234,intersection,,116.386255,40.010392,
,14,OSMturn1235,turn,,116.396821,40.010375,
,14,OSMintersection1236,intersection,,116.381833,40.010371,
,14,OSMturn1237,turn,,116.400433,40.010349,
,14,OSMturn1238,turn,,116.396718,40.010310,
,14,OSMturn1239,turn,,116.384783,40.010277,
,14,OSMturn1240,turn,,116.381111,40.010243,
,14,OSMturn1241,turn,,116.386662,40.010238,
,14,OSMintersection1242,intersection,,116.400003,40.010208,
,14,OSMturn1243,turn,,116.392375,40.010178,
,14,OSMturn1244,turn,,116.400426,40.010178,
,14,OSMintersection1245,intersection,,116.392690,40.010173,
,14,OSMturn1246,turn,,116.386836,40.010123,
,14,OSMturn1247,turn,,116.387872,40.010118,
,14,OSMintersection1248,intersection,,116.391395,40.010116,
,14,OSMintersection1249,intersection,,116.392693,40.010109,
,14,OSMintersection1250,intersection,,116.402190,40.010107,
,14,OSMintersection1251,intersection,,116.393793,40.010080,
,14,OSMintersection1252,intersection,,116.396707,40.010073,
,14,OSMintersection1253,intersection,,116.403255,40.009997,
,14,OSMintersection1254,intersection,,116.406692,40.009772,
,14,南门入口,gate,,116.392690,40.010173,
,14,南园核心区,place,,116.392265,40.019059,
,14,北园核心区,place,,116.397660,40.030293,
,14,西侧健身区,place,,116.377347,40.012435,
,14,奥森乐仕堡,place,,116.402843,40.030423,
,14,Chess Park,place,,116.407346,40.029535,
,14,动森咖啡,facility,,116.376347,40.027116,
,14,卡丁车,place,,116.376818,40.025523,
,14,奥运赋,place,,116.387269,40.020554,
,14,廉洁奥运主题文化展馆,place,,116.386527,40.020290,
,14,泰山石,place,,116.392428,40.019044,
,14,天境,place,,116.392265,40.019059,
,14,朝花台,place,,116.393124,40.018389,
,14,夕拾台,place,,116.389835,40.017783,
,14,森林艺术中心,place,,116.399130,40.017917,
,14,书画频道,place,,116.399130,40.017917,
,14,林泉高致,place,,116.389054,40.016721,
,14,游船码头（奥海）,place,,116.394892,40.016434,
,14,听泉轩,place,,116.388099,40.015692,
,14,和平柱,place,,116.378611,40.014626,
,14,探求勇气,place,,116.377722,40.014643,
,14,奥运五环观景台,place,,116.378060,40.014496,
,14,五环亭,place,,116.380575,40.013274,
,14,游船码头（南湖）,place,,116.394512,40.013115,
,14,儿童乐园,place,,116.394180,40.012493,
,14,奥林匹克宣言广场,place,,116.389306,40.012379,
,14,朝阳贞石园,place,,116.378276,40.012301,
,14,奥运金镛楼,place,,116.380369,40.011947,
,14,以沫咖啡,facility,,116.390990,40.011816,
,14,特步跑步俱乐部,facility,,116.392010,40.011667,
,14,红土网球馆,place,,116.379307,40.011750,
,14,Grid Coffee,facility,,116.393085,40.011692,
,14,森林小剧场,place,,116.395181,40.011713,
,14,森林公园南门地铁口,place,,116.392690,40.010173,
,14,劳动广场,place,,116.380964,40.010500,
,126,OSMintersection001,intersection,,116.318290,39.945730,
,126,OSMturn002,turn,,116.318594,39.945442,
,126,OSMturn003,turn,,116.319346,39.944831,
,126,OSMturn004,turn,,116.319633,39.944758,
,126,OSMintersection005,intersection,,116.317572,39.944619,
,126,OSMintersection006,intersection,,116.318479,39.944511,
,126,OSMintersection007,intersection,,116.317763,39.944400,
,126,OSMintersection008,intersection,,116.318957,39.944303,
,126,OSMturn009,turn,,116.317954,39.944055,
,126,OSMturn010,turn,,116.318404,39.943973,
,126,OSMturn011,turn,,116.318991,39.943969,
,126,OSMturn012,turn,,116.317153,39.943927,
,126,OSMturn013,turn,,116.316537,39.943877,
,126,OSMturn014,turn,,116.320581,39.943773,
,126,OSMintersection015,intersection,,116.318375,39.943663,
,126,OSMturn016,turn,,116.317925,39.943595,
,126,OSMturn017,turn,,116.318714,39.943578,
,126,OSMintersection018,intersection,,116.319354,39.943426,
,126,OSMturn019,turn,,116.319274,39.943366,
,126,OSMturn020,turn,,116.315116,39.943340,
,126,OSMturn021,turn,,116.319149,39.943271,
,126,OSMintersection022,intersection,,116.319050,39.943196,
,126,OSMintersection023,intersection,,116.320197,39.943132,
,126,OSMintersection024,intersection,,116.319373,39.943090,
,126,OSMintersection025,intersection,,116.319675,39.943017,
,126,OSMturn026,turn,,116.318779,39.942963,
,126,OSMintersection027,intersection,,116.318481,39.942961,
,126,OSMintersection028,intersection,,116.319668,39.942959,
,126,OSMturn029,turn,,116.318440,39.942932,
,126,OSMturn030,turn,,116.314851,39.942930,
,126,OSMturn031,turn,,116.318490,39.942886,
,126,OSMintersection032,intersection,,116.318160,39.942877,
,126,OSMturn033,turn,,116.318662,39.942843,
,126,OSMturn034,turn,,116.319556,39.942830,
,126,OSMturn035,turn,,116.318719,39.942800,
,126,OSMturn036,turn,,116.321488,39.942696,
,126,OSMintersection037,intersection,,116.317870,39.942669,
,126,OSMintersection038,intersection,,116.318858,39.942651,
,126,OSMintersection039,intersection,,116.318854,39.942634,
,126,OSMturn040,turn,,116.315144,39.942631,
,126,OSMturn041,turn,,116.320941,39.942610,
,126,OSMturn042,turn,,116.317740,39.942602,
,126,OSMturn043,turn,,116.321169,39.942597,
,126,OSMintersection044,intersection,,116.314882,39.942543,
,126,OSMintersection045,intersection,,116.318374,39.942509,
,126,OSMturn046,turn,,116.319748,39.942499,
,126,OSMintersection047,intersection,,116.318778,39.942496,
,126,OSMintersection048,intersection,,116.319672,39.942435,
,126,OSMintersection049,intersection,,116.319714,39.942393,
,126,OSMintersection050,intersection,,116.321340,39.942391,
,126,OSMintersection051,intersection,,116.318130,39.942377,
,126,OSMturn052,turn,,116.321427,39.942359,
,126,OSMturn053,turn,,116.315299,39.942354,
,126,OSMturn054,turn,,116.321749,39.942328,
,126,OSMturn055,turn,,116.317939,39.942300,
,126,OSMturn056,turn,,116.315307,39.942297,
,126,OSMturn057,turn,,116.319860,39.942188,
,126,OSMturn058,turn,,116.319970,39.942045,
,126,OSMturn059,turn,,116.321440,39.942008,
,126,OSMintersection060,intersection,,116.320033,39.941958,
,126,OSMturn061,turn,,116.321429,39.941958,
,126,OSMturn062,turn,,116.320563,39.941823,
,126,OSMturn063,turn,,116.321790,39.941812,
,126,OSMturn064,turn,,116.322171,39.941592,
,126,OSMturn065,turn,,116.315491,39.941519,
,126,OSMintersection066,intersection,,116.319907,39.941493,
,126,OSMintersection067,intersection,,116.320910,39.941477,
,126,OSMintersection068,intersection,,116.322164,39.941434,
,126,OSMturn069,turn,,116.315545,39.941430,
,126,OSMturn070,turn,,116.319853,39.941426,
,126,OSMturn071,turn,,116.320040,39.941426,
,126,OSMintersection072,intersection,,116.319952,39.941424,
,126,OSMintersection073,intersection,,116.322162,39.941408,
,126,OSMintersection074,intersection,,116.319843,39.941399,
,126,OSMturn075,turn,,116.315645,39.941394,
,126,OSMintersection076,intersection,,116.321541,39.941393,
,126,OSMturn077,turn,,116.315932,39.941385,
,126,OSMintersection078,intersection,,116.322645,39.941378,
,126,OSMturn079,turn,,116.321352,39.941370,
,126,OSMintersection080,intersection,,116.322844,39.941360,
,126,OSMintersection081,intersection,,116.316260,39.941358,
,126,OSMturn082,turn,,116.321117,39.941352,
,126,OSMturn083,turn,,116.314965,39.941340,
,126,OSMturn084,turn,,116.320989,39.941337,
,126,OSMturn085,turn,,116.323231,39.941324,
,126,OSMturn086,turn,,116.316043,39.941318,
,126,OSMturn087,turn,,116.315763,39.941314,
,126,OSMturn088,turn,,116.323376,39.941310,
,126,OSMintersection089,intersection,,116.316060,39.941303,
,126,OSMintersection090,intersection,,116.316183,39.941303,
,126,OSMintersection091,intersection,,116.323489,39.941299,
,126,OSMturn092,turn,,116.320168,39.941291,
,126,OSMturn093,turn,,116.323672,39.941289,
,126,OSMintersection094,intersection,,116.315798,39.941285,
,126,OSMintersection095,intersection,,116.315997,39.941207,
,126,OSMintersection096,intersection,,116.316028,39.941207,
,126,OSMintersection097,intersection,,116.322772,39.941192,
,126,OSMturn098,turn,,116.320586,39.941188,
,126,OSMturn099,turn,,116.315108,39.941170,
,126,OSMintersection100,intersection,,116.316000,39.941157,
,126,OSMturn101,turn,,116.320359,39.941156,
,126,OSMturn102,turn,,116.316349,39.941133,
,126,OSMturn103,turn,,116.319709,39.941089,
,126,OSMintersection104,intersection,,116.320204,39.941080,
,126,OSMintersection105,intersection,,116.319838,39.941072,
,126,OSMintersection106,intersection,,116.319692,39.941056,
,126,OSMturn107,turn,,116.319888,39.941052,
,126,OSMturn108,turn,,116.316844,39.941043,
,126,OSMintersection109,intersection,,116.320212,39.941043,
,126,OSMintersection110,intersection,,116.316436,39.941040,
,126,OSMturn111,turn,,116.322143,39.941010,
,126,OSMturn112,turn,,116.319551,39.940981,
,126,OSMintersection113,intersection,,116.315862,39.940960,
,126,OSMturn114,turn,,116.323706,39.940918,
,126,OSMturn115,turn,,116.319417,39.940879,
,126,OSMturn116,turn,,116.315498,39.940862,
,126,OSMintersection117,intersection,,116.319375,39.940860,
,126,OSMturn118,turn,,116.322323,39.940755,
,126,OSMintersection119,intersection,,116.315858,39.940751,
,126,OSMintersection120,intersection,,116.323161,39.940731,
,126,OSMturn121,turn,,116.324190,39.940700,
,126,OSMturn122,turn,,116.318071,39.940699,
,126,OSMturn123,turn,,116.322588,39.940685,
,126,OSMintersection124,intersection,,116.315354,39.940669,
,126,OSMintersection125,intersection,,116.322117,39.940584,
,126,OSMintersection126,intersection,,116.321629,39.940564,
,126,OSMturn127,turn,,116.315999,39.940433,
,126,OSMturn128,turn,,116.321948,39.940432,
,126,OSMturn129,turn,,116.324631,39.940415,
,126,OSMintersection130,intersection,,116.324300,39.940387,
,126,OSMturn131,turn,,116.317072,39.940327,
,126,OSMintersection132,intersection,,116.319615,39.940320,
,126,OSMturn133,turn,,116.321267,39.940307,
,126,OSMturn134,turn,,116.322961,39.940297,
,126,OSMintersection135,intersection,,116.322056,39.940288,
,126,OSMintersection136,intersection,,116.324346,39.940246,
,126,OSMturn137,turn,,116.320166,39.940231,
,126,OSMturn138,turn,,116.322171,39.940231,
,126,OSMturn139,turn,,116.322214,39.940180,
,126,OSMintersection140,intersection,,116.322245,39.940144,
,126,OSMintersection141,intersection,,116.319631,39.940097,
,126,OSMturn142,turn,,116.321291,39.940070,
,126,OSMturn143,turn,,116.318212,39.939986,
,126,OSMintersection144,intersection,,116.323825,39.939863,
,126,OSMturn145,turn,,116.323343,39.939756,
,126,OSMintersection146,intersection,,116.322688,39.939628,
,126,OSMintersection147,intersection,,116.322689,39.939542,
,126,北门入口,gate,,116.318594,39.945442,
,126,中心湖区,place,,116.317939,39.942300,
,126,翠池,place,,116.319633,39.944758,
,126,双林寺塔遗址,place,,116.322688,39.939628,
,126,石刻,place,,116.324631,39.940415,
,126,儿童活动区,place,,116.320166,39.940231,
,126,西湖观景点,place,,116.316260,39.941358,
,126,东湖观景点,place,,116.317740,39.942602,
,126,紫竹院公园,place,,116.318778,39.942496,
,126,南门入口,gate,,116.318212,39.939986,
,126,东门入口,gate,,116.324631,39.940415,
,126,西门入口,gate,,116.314882,39.942543,
,251,OSMintersection001,intersection,,116.398993,39.907193,
,251,OSMintersection002,intersection,,116.396097,39.907092,
,251,OSMturn003,turn,,116.399001,39.907070,
,251,OSMturn004,turn,,116.398452,39.907060,
,251,OSMintersection005,intersection,,116.397544,39.907012,
,251,OSMintersection006,intersection,,116.397593,39.906980,
,251,OSMintersection007,intersection,,116.397536,39.906974,
,251,OSMturn008,turn,,116.396572,39.906966,
,251,OSMturn009,turn,,116.396102,39.906958,
,251,OSMturn010,turn,,116.397547,39.906944,
,251,OSMintersection011,intersection,,116.398471,39.906665,
,251,OSMintersection012,intersection,,116.397559,39.906642,
,251,OSMintersection013,intersection,,116.396582,39.906619,
,251,OSMintersection014,intersection,,116.398541,39.905300,
,251,OSMintersection015,intersection,,116.397628,39.905272,
,251,OSMintersection016,intersection,,116.396645,39.905243,
,251,OSMintersection017,intersection,,116.399292,39.905127,
,251,OSMturn018,turn,,116.399110,39.905122,
,251,OSMturn019,turn,,116.396149,39.905018,
,251,OSMintersection020,intersection,,116.395979,39.905016,
,251,OSMturn021,turn,,116.397962,39.904966,
,251,OSMintersection022,intersection,,116.397646,39.904959,
,251,OSMturn023,turn,,116.397329,39.904951,
,251,OSMturn024,turn,,116.397651,39.904905,
,251,OSMturn025,turn,,116.397653,39.904860,
,251,OSMintersection026,intersection,,116.397656,39.904815,
,251,OSMturn027,turn,,116.397902,39.904781,
,251,OSMturn028,turn,,116.397431,39.904771,
,251,OSMturn029,turn,,116.397659,39.904769,
,251,OSMintersection030,intersection,,116.397661,39.904731,
,251,OSMturn031,turn,,116.397662,39.904696,
,251,OSMintersection032,intersection,,116.397936,39.904668,
,251,OSMintersection033,intersection,,116.397906,39.904667,
,251,OSMintersection034,intersection,,116.399126,39.904629,
,251,OSMintersection035,intersection,,116.398572,39.904619,
,251,OSMintersection036,intersection,,116.398058,39.904601,
,251,OSMintersection037,intersection,,116.398000,39.904600,
,251,OSMintersection038,intersection,,116.397957,39.904599,
,251,OSMturn039,turn,,116.397910,39.904598,
,251,OSMintersection040,intersection,,116.397850,39.904596,
,251,OSMintersection041,intersection,,116.397549,39.904590,
,251,OSMturn042,turn,,116.397499,39.904589,
,251,OSMintersection043,intersection,,116.397420,39.904587,
,251,OSMturn044,turn,,116.397358,39.904585,
,251,OSMintersection045,intersection,,116.397251,39.904583,
,251,OSMintersection046,intersection,,116.396677,39.904564,
,251,OSMintersection047,intersection,,116.396158,39.904558,
,251,OSMintersection048,intersection,,116.397864,39.904503,
,251,OSMintersection049,intersection,,116.397677,39.904487,
,251,OSMintersection050,intersection,,116.397439,39.904478,
,251,OSMintersection051,intersection,,116.397404,39.904477,
,251,OSMturn052,turn,,116.397678,39.904444,
,251,OSMturn053,turn,,116.397910,39.904419,
,251,OSMturn054,turn,,116.397680,39.904401,
,251,OSMintersection055,intersection,,116.397682,39.904364,
,251,OSMintersection056,intersection,,116.397683,39.904322,
,251,OSMintersection057,intersection,,116.397684,39.904292,
,251,OSMturn058,turn,,116.397986,39.904243,
,251,OSMintersection059,intersection,,116.397690,39.904235,
,251,OSMturn060,turn,,116.397348,39.904227,
,251,OSMintersection061,intersection,,116.399162,39.903974,
,251,OSMintersection062,intersection,,116.397705,39.903937,
,251,OSMintersection063,intersection,,116.396198,39.903897,
,251,OSMintersection064,intersection,,116.397897,39.903470,
,251,OSMintersection065,intersection,,116.397725,39.903465,
,251,OSMintersection066,intersection,,116.397547,39.903459,
,251,OSMturn067,turn,,116.398534,39.903416,
,251,OSMintersection068,intersection,,116.398165,39.903407,
,251,OSMturn069,turn,,116.397985,39.903403,
,251,OSMintersection070,intersection,,116.397728,39.903396,
,251,OSMturn071,turn,,116.397479,39.903390,
,251,OSMintersection072,intersection,,116.397293,39.903385,
,251,OSMturn073,turn,,116.396906,39.903375,
,251,OSMturn074,turn,,116.399167,39.903226,
,251,OSMturn075,turn,,116.396230,39.903151,
,251,OSMintersection076,intersection,,116.398547,39.903101,
,251,OSMintersection077,intersection,,116.398174,39.903092,
,251,OSMintersection078,intersection,,116.397741,39.903081,
,251,OSMintersection079,intersection,,116.397304,39.903069,
,251,OSMintersection080,intersection,,116.396919,39.903059,
,251,OSMturn081,turn,,116.397741,39.903059,
,251,OSMintersection082,intersection,,116.399177,39.903003,
,251,OSMintersection083,intersection,,116.398552,39.902994,
,251,OSMintersection084,intersection,,116.397742,39.902979,
,251,OSMintersection085,intersection,,116.398314,39.902977,
,251,OSMintersection086,intersection,,116.396924,39.902952,
,251,OSMintersection087,intersection,,116.397232,39.902952,
,251,OSMintersection088,intersection,,116.397742,39.902949,
,251,OSMintersection089,intersection,,116.396240,39.902932,
,251,OSMturn090,turn,,116.398268,39.902892,
,251,OSMintersection091,intersection,,116.397743,39.902887,
,251,OSMturn092,turn,,116.397283,39.902870,
,251,OSMturn093,turn,,116.398368,39.902695,
,251,OSMturn094,turn,,116.398324,39.902694,
,251,OSMturn095,turn,,116.397239,39.902666,
,251,OSMturn096,turn,,116.397186,39.902665,
,251,OSMturn097,turn,,116.398370,39.902632,
,251,OSMturn098,turn,,116.398326,39.902631,
,251,OSMturn099,turn,,116.397241,39.902596,
,251,OSMturn100,turn,,116.397187,39.902594,
,251,OSMturn101,turn,,116.398284,39.902535,
,251,OSMturn102,turn,,116.398330,39.902535,
,251,OSMintersection103,intersection,,116.398374,39.902535,
,251,OSMintersection104,intersection,,116.398566,39.902535,
,251,OSMintersection105,intersection,,116.397263,39.902498,
,251,OSMintersection106,intersection,,116.397191,39.902496,
,251,OSMintersection107,intersection,,116.397045,39.902493,
,251,OSMturn108,turn,,116.396944,39.902491,
,251,OSMturn109,turn,,116.398378,39.902429,
,251,OSMturn110,turn,,116.398334,39.902428,
,251,OSMturn111,turn,,116.397245,39.902396,
,251,OSMturn112,turn,,116.397191,39.902395,
,251,OSMturn113,turn,,116.398381,39.902357,
,251,OSMturn114,turn,,116.398335,39.902356,
,251,OSMturn115,turn,,116.397247,39.902328,
,251,OSMturn116,turn,,116.397194,39.902327,
,251,OSMturn117,turn,,116.398302,39.902127,
,251,OSMturn118,turn,,116.397788,39.902116,
,251,OSMturn119,turn,,116.397309,39.902107,
,251,OSMintersection120,intersection,,116.397789,39.902099,
,251,OSMintersection121,intersection,,116.398392,39.902060,
,251,OSMturn122,turn,,116.398348,39.902059,
,251,OSMintersection123,intersection,,116.397791,39.902048,
,251,OSMintersection124,intersection,,116.397259,39.902035,
,251,OSMturn125,turn,,116.397791,39.902032,
,251,OSMintersection126,intersection,,116.397795,39.901972,
,251,OSMturn127,turn,,116.398596,39.901960,
,251,OSMintersection128,intersection,,116.397796,39.901940,
,251,OSMturn129,turn,,116.397063,39.901926,
,251,OSMturn130,turn,,116.399419,39.901236,
,251,OSMintersection131,intersection,,116.399256,39.901221,
,251,OSMintersection132,intersection,,116.397830,39.901183,
,251,OSMintersection133,intersection,,116.396320,39.901142,
,251,OSMturn134,turn,,116.396203,39.901138,
,251,OSMintersection135,intersection,,116.399456,39.901001,
,251,OSMintersection136,intersection,,116.399436,39.900906,
,251,OSMturn137,turn,,116.396220,39.900889,
,251,OSMintersection138,intersection,,116.399462,39.900889,
,251,OSMintersection139,intersection,,116.397845,39.900866,
,251,OSMturn140,turn,,116.399463,39.900866,
,251,OSMturn141,turn,,116.399465,39.900466,
,251,OSMturn142,turn,,116.399056,39.900419,
,251,OSMintersection143,intersection,,116.398889,39.900418,
,251,北侧入口,gate,,116.397544,39.907012,
,251,南侧入口,gate,,116.397845,39.900866,
,251,东侧入口,gate,,116.399162,39.903974,
,251,西侧入口,gate,,116.396198,39.903897,
,251,国旗杆,place,,116.397559,39.906642,
,251,广场中心,place,,116.397725,39.903465,
,251,天安门广场,place,,116.397725,39.903465,
,251,人民英雄纪念碑,place,,116.397549,39.904590,
,251,毛主席纪念堂,place,,116.397743,39.902887,
,251,正阳门,place,,116.397845,39.900866,
,815,OSMintersection001,intersection,,116.462420,39.943680,
,815,OSMintersection002,intersection,,116.463544,39.943680,
,815,OSMturn003,turn,,116.463680,39.943680,
,815,OSMintersection004,intersection,,116.465100,39.943550,
,815,OSMturn005,turn,,116.466760,39.943368,
,815,OSMintersection006,intersection,,116.466143,39.943365,
,815,OSMturn007,turn,,116.464970,39.943360,
,815,OSMturn008,turn,,116.465100,39.943360,
,815,OSMturn009,turn,,116.465550,39.943360,
,815,OSMturn010,turn,,116.466140,39.943360,
,815,OSMintersection011,intersection,,116.466760,39.943360,
,815,OSMintersection012,intersection,,116.463549,39.943356,
,815,OSMintersection013,intersection,,116.463674,39.943355,
,815,OSMintersection014,intersection,,116.465530,39.942990,
,815,OSMintersection015,intersection,,116.464969,39.942920,
,815,OSMturn016,turn,,116.466766,39.942894,
,815,OSMintersection017,intersection,,116.466148,39.942892,
,815,OSMintersection018,intersection,,116.464965,39.942730,
,815,OSMturn019,turn,,116.466130,39.942730,
,815,OSMintersection020,intersection,,116.465540,39.942729,
,815,OSMintersection021,intersection,,116.467120,39.942690,
,815,OSMintersection022,intersection,,116.466131,39.942677,
,815,OSMintersection023,intersection,,116.466319,39.942662,
,815,OSMintersection024,intersection,,116.464610,39.942590,
,815,OSMintersection025,intersection,,116.467640,39.942560,
,815,OSMturn026,turn,,116.465540,39.942520,
,815,OSMintersection027,intersection,,116.464782,39.942518,
,815,OSMintersection028,intersection,,116.464950,39.942507,
,815,OSMintersection029,intersection,,116.465436,39.942431,
,815,OSMintersection030,intersection,,116.465282,39.942417,
,815,OSMturn031,turn,,116.464610,39.942280,
,815,OSMintersection032,intersection,,116.464780,39.942280,
,815,OSMintersection033,intersection,,116.465540,39.942280,
,815,OSMintersection034,intersection,,116.463551,39.942278,
,815,OSMintersection035,intersection,,116.465282,39.942277,
,815,OSMintersection036,intersection,,116.463683,39.942276,
,815,OSMturn037,turn,,116.463861,39.942243,
,815,OSMintersection038,intersection,,116.466130,39.942220,
,815,OSMintersection039,intersection,,116.465658,39.942218,
,815,OSMturn040,turn,,116.463292,39.942187,
